StationID,StationName,StationNameEN,StationAltitude,StationLongitude,StationLatitude,CountyName,Location,StationStartDate,StationEndDate,status,Notes,OriginalStationID,NewStationID,測站
C0V260,月眉,Yuemei,126.0,120.539853,22.971003,高雄市,杉林區月眉里山仙路1號月眉農場,2013-08-01,2024-01-08,已撤銷,原(C1V260)站因擴充為氣象站，於2013/8/1升級為(C0V260)站。原氣象站(C0V260)，於2024/01/08氣象站改農業站(C2V260)。,C1V260,C2V260,C0V260月眉
C0V310,美濃,Meinong,46.0,120.519153,22.898742,高雄市,美濃區福安里中山路二段204巷65號(美濃區福安國小後方),1992-05-01,,現存測站,本站於 2013/6/15 進行儀器汰換，並於2013/8/1完成驗收。,,,C0V310美濃
C0V350,溪埔,XIPU,36.0,120.446797,22.738578,高雄市,大樹區溪埔里之台29線近83K處,2013-12-01,,現存測站,原(C1V350)站因擴充為氣象站，於2013/12/1升級為(C0V350)站。,C1V350,,C0V350溪埔
C0V360,內門,Neimen,94.0,120.466769,22.975481,高雄市,內門區木柵里木柵3號（木柵國民小學）,2013-12-01,,現存測站,原(C1V360)站因擴充為氣象站，於2013/12/1升級為(C0V360)站。,C1V360,,C0V360內門
C0V370,古亭坑,Gutingkeng,74.0,120.401947,22.893178,高雄市,田寮區古亭里,1992-05-01,,現存測站,本站因儀器汰換，自2013/8/31起暫停資料提供，並於2013/12/1完成驗收。,,,C0V370古亭坑
C0V400,阿公店,Agongdian,56.0,120.355528,22.804194,高雄市,燕巢區西燕里工程路1號（阿公店水庫內）,2013-12-01,,現存測站,原(C1V400)站因擴充為氣象站，於2013/12/1升級為(C0V400)站。,C1V400,,C0V400阿公店
C0V430,左營,Zuoying,26.0,120.293739,22.677914,高雄市,左營區曾子路281號（左營國中舊校區內）,2013-12-01,2015-09-08,已撤銷,原(C1V430)站因移位及擴充為氣象站，於2013/12/1升級為(C0V430)站。,C1V430,,C0V430左營
C0V440,鳳山,Fengshan,27.0,120.356122,22.646653,高雄市,鳳山區文山路園藝巷4號（鳳山熱帶園藝試驗分所）,2013-12-01,,現存測站,原(C1V440)站因移位及擴充為氣象，於2013/12/1升級為(C0V440)站。,C1V440,,C0V440鳳山
C0V450,鳳森,Fengsen,51.0,120.392592,22.545064,高雄市,小港區水庫段96-1地號（鳳山給水廠內）,2013-12-01,,現存測站,原(C1V451)站因擴充為氣象站，於2013/12/1升級為(C0V450)站。於2024/01/08完成儀器汰換。,C1V451,,C0V450鳳森
C0V490,新興,Sinsing,20.0,120.298803,22.627422,高雄市,新興區大同一路231號(大同國小內5樓頂),2009-12-01,,現存測站,本站於2013/9/12起進行儀器汰換，並於2013/12/1完成驗收。於2024/01/08完成儀器汰換。,,,C0V490新興
C0V500,旗津,Cijin,6.0,120.285944,22.588600,高雄市,旗津區中洲二路207號(旗津國中校園內),2009-12-01,2022-06-25,已撤銷,本站因儀器汰換，自2013/8/12起暫停資料提供，並於2013/12/1完成驗收。,,,C0V500旗津
C0V530,阿蓮,Alian,34.0,120.327508,22.883208,高雄市,阿蓮區阿蓮里民生路94號(阿蓮區公所),2013-08-01,,現存測站,原(C1V530)站因擴充為氣象站，於2013/8/1升級為(C0V530)站。,C1V530,,C0V530阿蓮
C0V610,梓官,Ziguan,22.0,120.267211,22.760558,高雄市,梓官區梓官路258號(梓官區公所),2013-12-01,,現存測站,於2024/01/08完成儀器汰換。,,,C0V610梓官
C0V620,永安,Yong'an,18.0,120.236856,22.823150,高雄市,永安區永安路32號(永安消防分隊),2013-12-01,,現存測站,於2024/01/08完成儀器汰換。,,,C0V620永安
C0V630,茄萣,Qieding,19.0,120.182608,22.906642,高雄市,茄萣區濱海路四段27號(茄萣區公所),2013-12-01,,現存測站,,,,C0V630茄萣
C0V640,湖內,Hunei,35.0,120.244500,22.887139,高雄市,湖內區中山路一段290之1號(湖街派出所),2013-12-01,,現存測站,於2024/01/08完成儀器汰換。,,,C0V640湖內
C0V650,彌陀,Mituo,28.0,120.246361,22.783806,高雄市,彌陀區中正北路7號(彌陀消防分隊),2013-12-01,,現存測站,,,,C0V650彌陀
C0V660,岡山,Gangshan,25.0,120.294958,22.797078,高雄市,岡山區岡山路341號(岡山地政事務所),2013-12-01,,現存測站,,,,C0V660岡山
C0V670,楠梓,Nanzi,20.0,120.286000,22.719750,高雄市,楠梓區德民路1010號(國昌國民中學),2013-12-01,2022-11-22,已撤銷,,,,C0V670楠梓
C0V680,仁武,Renwu,40.0,120.347722,22.701083,高雄市,仁武區中正路133號(仁武區公所),2013-12-01,,現存測站,,,,C0V680仁武
C0V690,鼓山,Gushan,30.0,120.275575,22.623325,高雄市,鼓山區臨海一路61-1號(鼓山消防分隊),2013-12-01,,現存測站,,,,C0V690鼓山
C0V700,三民,Sanmin,24.0,120.311233,22.645017,高雄市,三民區十全一路88號(十全消防分隊),2013-12-01,,現存測站,,,,C0V700三民
C0V710,苓雅,LingYa,34.0,120.330669,22.622742,高雄市,苓雅區三多一路162號(苓雅消防分隊),2013-12-01,,現存測站,,,,C0V710苓雅
C0V720,林園,Linyuan,15.0,120.394511,22.507747,高雄市,林園區林園北路179號(林園區公所),2013-08-01,,現存測站,,,,C0V720林園
C0V730,大寮,Daliao,33.0,120.395717,22.605614,高雄市,大寮區鳳林三路492號(大寮區公所),2013-08-01,,現存測站,,,,C0V730大寮
C0V740,旗山,Qishan,60.0,120.483597,22.888614,高雄市,旗山區延平一路499號(旗山區公所),2013-08-01,,現存測站,,,,C0V740旗山
C0V750,路竹,Luzhu,50.0,120.259439,22.854997,高雄市,路竹區國昌路76號(路竹區公所),2013-12-01,,現存測站,,,,C0V750路竹
C0V760,橋頭,Qiaotou,30.0,120.305750,22.757806,高雄市,橋頭區隆豐路1號(橋頭區公所),2013-12-01,,現存測站,,,,C0V760橋頭
C0V770,大社,Dashe,26.0,120.346639,22.730306,高雄市,大社區自強街1號(大社區公所),2013-12-01,,現存測站,,,,C0V770大社
C0V790,萬山,Wanshan,410.0,120.688056,22.905944,高雄市,茂林區萬山段710地號,2013-12-01,,現存測站,,,,C0V790萬山
C0V800,六龜,Liugui,256.0,120.633583,22.997889,高雄市,六龜區民治路9號(六龜消防隊),2013-12-01,,現存測站,,,,C0V800六龜
C0V810,左營,Zuoying,32.0,120.284910,22.674910,高雄市,左營區左營大路1號(高雄市立海青高級工商職業學校資訊大樓樓頂),2015-09-21,,現存測站,於2024/01/08完成儀器汰換。,,,C0V810左營
C0V820,小林,Xiaolin,441.0,120.633250,23.148408,高雄市,甲仙區五里路24-2號（小林國小）,2018-12-20,,現存測站,,,,C0V820小林
C0V840,鳳鼻頭,Fongbitou,35.0,120.359100,22.508300,高雄市,小港區南星路107號,2022-12-26,,現存測站,,,,C0V840鳳鼻頭
C0V850,蚵仔寮,Kezailiao,22.0,120.252700,22.725600,高雄市,梓官區信蚵里廣澤路100號,2022-12-26,,現存測站,,,,C0V850蚵仔寮
C0V860,南寮,Nanliao,10.0,120.233900,22.761600,高雄市,彌陀區南寮里漁港1街62號,2022-12-26,,現存測站,,,,C0V860南寮
C0V870,文安,Wunan,23.0,120.216400,22.802500,高雄市,彌陀區舊港橫路87號,2022-12-26,,現存測站,,,,C0V870文安
C0V880,興達,Singda,19.0,120.212700,22.877800,高雄市,茄萣區順漁路100號,2022-12-26,,現存測站,,,,C0V880興達
C0V890,前鎮,Chian Jhen,25.0,120.311700,22.571800,高雄市,前鎮區漁港北二路5號,2022-12-26,,現存測站,,,,C0V890前鎮
C0V900,汕尾,Shanwei,6.0,120.415100,22.478200,高雄市,林園區,2022-12-26,,現存測站,,,,C0V900汕尾
C0W110,東莒,Dongju,16.0,119.980690,25.965200,連江縣,莒光鄉福正村1號(福正抽水機房，莒光遊客中心後方),2016-07-01,,現存測站,,,,C0W110東莒
C0W120,西嶼,Xiyu,58.0,119.468436,23.562600,澎湖縣,西嶼鄉195號(西嶼燈塔西方),2016-07-01,,現存測站,,,,C0W120西嶼
C0W130,花嶼,Huayu,18.0,119.322760,23.400070,澎湖縣,望安鄉花嶼村2號(花嶼國民小學),2016-07-01,,現存測站,,,,C0W130花嶼
C0W140,金沙,Jinsha,21.0,118.408778,24.488292,金門縣,金沙鎮環島北路四段465號(金門縣自來水廠榮湖淨水場),2016-10-05,,現存測站,,,,C0W140金沙
C0W150,金寧,Jinning,42.0,118.328989,24.457703,金門縣,金寧鄉頂林路315號(金門縣消防局),2016-10-05,,現存測站,,,,C0W150金寧
C0W160,烏坵,Wuqiu,49.0,119.449560,24.994400,金門縣,烏坵鄉,2016-10-05,,現存測站,,,,C0W160烏坵
C0W170,東引,Dongyin,42.0,120.483631,26.358836,連江縣,東引鄉（東引機場候機室旁）,2017-06-08,2022-02-18,已撤銷,,,,C0W170東引
C0W180,七美,Qimei,29.0,119.444892,23.219333,澎湖縣,雙心石滬風景區,2024-01-08,,現存測站,,,,C0W180七美
C0W190,望安,Wangan,52.0,119.494075,23.380564,澎湖縣,天台山風景區,2024-01-08,,現存測站,,,,C0W190望安
C0W200,湖西,Husi,18.0,119.672750,23.596314,澎湖縣,摩西分海風景區,2024-01-08,,現存測站,,,,C0W200湖西
C0W220,北竿,Beigan,40.0,119.974881,26.220358,連江縣,連江縣北竿鄉?里村1-1號,2024-01-08,,現存測站,,,,C0W220北竿
C0X020,關子嶺,Guanzihling,403.0,120.511558,23.327006,臺南市,白河區關嶺里,1993-05-01,2015-04-16,已撤銷,,,,C0X020關子嶺
C0X050,東河,Donghe,25.0,120.385608,23.296598,臺南市,東山區東河里54號(東河水利工作站),2015-07-03,,現存測站,原(C1X050)站因擴充為氣象站及移位，於2015/7/1升級為(C0X050)站。,C1X050,,C0X050東河
C0X060,下營,Xiaying,19.0,120.256261,23.226950,臺南市,下營區仁里里下營國小附近,2015-07-03,,現存測站,原(C1X060)站因擴充為氣象站，於2015/7/1升級為(C0X060)站。,C1X060,,C0X060下營
C0X080,佳里,Jiali,2.0,120.145086,23.173039,臺南市,佳里區西方之埔尾，近七股區之篤加,1993-03-01,,現存測站,本站於2015/5/11起進行儀器汰換，並於2015/7/1完成驗收。,,,C0X080佳里
C0X100,臺南市北區,Beiqu Tainan City,10.0,120.194228,23.010394,臺南市,北區文賢路678號(和緯消防分隊),2013-04-18,,現存測站,,,,C0X100臺南市北區
C0X110,臺南市南區,Nanqu Tainan City,20.0,120.188378,22.961189,臺南市,南區明興路2號(南區區公所),2013-04-18,,現存測站,,,,C0X110臺南市南區
C0X120,麻豆,Madou,28.0,120.248611,23.183289,臺南市,麻豆區興國路9號(麻豆消防分隊5樓頂),2013-04-18,,現存測站,,,,C0X120麻豆
C0X130,官田,Guantian,27.0,120.315422,23.193217,臺南市,官田區中山路一段132號(官田區公所),2013-04-18,,現存測站,,,,C0X130官田
C0X140,西港,Xigang,17.0,120.203108,23.125608,臺南市,西港區中山路450號(西港消防分隊4樓頂),2013-04-18,,現存測站,,,,C0X140西港
C0X150,安定,Anding,18.0,120.227839,23.102614,臺南市,安定區南安里33-11號(安定消防分隊),2013-04-18,,現存測站,,,,C0X150安定
C0X160,仁德,Rende,26.0,120.257689,22.968258,臺南市,仁德區仁義路432號(仁德消防分隊),2013-04-18,,現存測站,,,,C0X160仁德
C0X170,關廟,Guanmiao,50.0,120.327797,22.963017,臺南市,關廟區中正路998號(關廟區公所3樓頂),2013-08-01,,現存測站,,,,C0X170關廟
C0X180,山上,Shanshang,62.0,120.363253,23.075700,臺南市,山上區豐德里隙子口5之1號(中油豐德供油中心2樓頂),2013-04-18,,現存測站,,,,C0X180山上
C0X190,安平,Anping,10.0,120.152181,22.993161,臺南市,安平區城平路2號(台江國家公園管理處),2013-04-18,,現存測站,,,,C0X190安平
C0X200,左鎮,Zuozhen,61.0,120.408522,23.056758,臺南市,左鎮區中正里171號之4(左鎮區公所),2013-04-18,,現存測站,2016/10/18因公所施工暫時無法提供資料，2017/1/24完工。,,,C0X200左鎮
C0X210,白河,Baihe,38.0,120.414427,23.347466,臺南市,白河區中山路6號(白河消防分隊),2015-07-03,,現存測站,,,,C0X210白河
C0X220,學甲,Xuejia,26.0,120.182187,23.230367,臺南市,學甲區華宗路313號(學甲區公所),2015-07-03,,現存測站,,,,C0X220學甲
C0X230,鹽水,Yanshui,29.0,120.247641,23.272621,臺南市,鹽水區竹埔里1號(竹埔派出所),2015-07-03,,現存測站,,,,C0X230鹽水
C0X240,關子嶺,Guanziling,394.0,120.508025,23.331169,臺南市,白河區關嶺里94-3號(仙草國小關嶺分校),2015-07-03,,現存測站,於2015/12/8短距離移位。本站於2015/11/23起進行儀器汰換，並於2015/12/8完成驗收。,,,C0X240關子嶺
C0X250,新營,Xinying,33.0,120.316681,23.310689,臺南市,新營區中正路30號(南瀛親子館),2015-07-03,,現存測站,,,,C0X250新營
C0X260,後壁,Houbi,39.0,120.362326,23.366358,臺南市,後壁區後壁里129號(後壁圖書館),2015-07-03,,現存測站,,,,C0X260後壁
C0X270,柳營,Liuying,33.0,120.373569,23.257237,臺南市,柳營區果毅里61號(果毅國小),2015-07-03,2020-01-31,已撤銷,,,,C0X270柳營
C0X280,將軍,Jiangjun,22.0,120.135770,23.214999,臺南市,將軍區將貴里58號(將軍國小),2015-07-03,,現存測站,,,,C0X280將軍
C0X290,北門,Beimen,10.0,120.125481,23.267772,臺南市,北門區北門里舊埕108號(北門區公所),2016-01-01,,現存測站,,,,C0X290北門
C0X300,鹿寮,Luliao,70.0,120.477331,23.386047,臺南市,白河區崎內里12號(鹿寮水庫),2016-01-01,,現存測站,,,,C0X300鹿寮
C0X310,七股,Qigu,9.0,120.086253,23.147289,臺南市,七股區鹽埕237-11號(氣象署七股雷達站區內),2016-02-01,2024-04-15,已撤銷,,,,C0X310七股
C0X320,柳營,Liuying,30.0,120.375253,23.253328,臺南市,臺南市柳營區國道3號北上324.7K處,2020-02-05,,現存測站,,,,C0X320柳營
C0Z020,明里,Mingli,211.0,121.262342,23.208717,花蓮縣,富里鄉明里村明里社區後方山上,2010-07-01,,現存測站,原(C1Z020)站因擴充為氣象站，於2010/7/1升級為(C0Z020)站。本站於2017/8/29起進行儀器汰換，於2017/12/1完成驗收。,C1Z020,,C0Z020明里
C0Z050,佳心,Jiaxin,824.0,121.213160,23.345670,花蓮縣,卓溪鄉佳心(玉山國家公園內，距花蓮卓溪鄉南安遊客步行2.5時之日據時代派出所舊址),1997-07-01,,現存測站,本站於2017/9/3起進行儀器汰換，於2017/12/1完成驗收。,,,C0Z050佳心
C0Z060,玉里,Yuli,130.0,121.317822,23.344598,花蓮縣,玉里鎮中華路414號內(林務局花蓮林管處玉里工作站宿舍旁),1997-07-01,2008-02-19,已撤銷,因移位，於2008/2/20更變為(C0Z061)站。,,C0Z061,C0Z060玉里
C0Z061,玉里,Yuli,174.0,121.339656,23.321500,花蓮縣,玉里鎮樂合里新民41號(樂合國小),2008-02-20,,現存測站,原(C0Z060)站因移位，於2008/2/20更變為(C0Z061)站。本站於2017/8/17起進行儀器汰換，於2017/12/1完成驗收。,C0Z060,,C0Z061玉里
C0Z070,舞鶴,Wuhe,247.0,121.374070,23.468110,花蓮縣,瑞穗鄉舞鶴村加納納山三角點旁,1997-07-01,,現存測站,本站於2017/6/21起進行儀器汰換，於2017/12/1完成驗收。,,,C0Z070舞鶴
C0Z080,富源,Fuyuan,298.0,121.378225,23.587642,花蓮縣,光復鄉大豐村9鄰265號(富源國中對面之半山腰上),2012-01-01,,現存測站,本站於2017/6/19起進行儀器汰換，於2017/12/1完成驗收。,,,C0Z080富源
C0Z100,東華,Donghwa,36.0,121.549833,23.895250,花蓮縣,壽豐鄉大學路二段1號（國立東華大學）,2014-01-01,,現存測站,本站於2017/3/29起進行儀器汰換，於2017/6/3完成驗收。,,,C0Z100東華
C0Z150,吉安光華,Guanghua Ji-an,27.0,121.595153,23.930925,花蓮縣,吉安鄉南濱路一段531號(水資源回收中心),2017-06-03,,現存測站,,,,C0Z150吉安光華
C0Z160,鳳林,Fenglin,124.0,121.453411,23.746114,花蓮縣,鳳林鎮信義路200號(鳳林地政事務所),2017-06-03,,現存測站,原(C1T930)站因移位及升級，於2017/6/3升級為(C0Z120)站。,C1T930,,C0Z160鳳林
C0Z170,卓溪,Zhuoxi,194.0,121.302900,23.344300,花蓮縣,卓溪鄉卓溪村中正67號(花蓮縣卓溪鄉公所樓頂),2022-12-20,,現存測站,"原(C1Z010)站因移位升級，於2017/12/1變更為(C0Z170)站。
2022/11/22舊站遷移(舊地址為卓溪鄉卓溪村中正路65-5號)，站碼不變，並於2022/12/20開始接續提供資料。",C1Z010,,C0Z170卓溪
C0Z180,新城,Xincheng,34.0,121.604540,24.039460,花蓮縣,新城鄉大漢村光復路570號(新城鄉公所),2017-12-01,,現存測站,原(C0T841)站因移位，於2017/12/1更變為(C0Z180)站。,C0T841,,C0Z180新城
C0Z190,富世,Fushi,62.0,121.629700,24.147430,花蓮縣,秀林鄉富世村127號(富世國小校園內),2017-12-01,,現存測站,原(C0T9C0)站因移位，於2017/12/1變更為(C0Z190)站。,C0T9C,,C0Z190富世
C0Z200,萬榮,Wanrong,153.0,121.420106,23.709219,花蓮縣,鳳林鎮長橋里長橋路2號(長橋國小),2017-06-03,,現存測站,,,,C0Z200萬榮
C0Z210,瑞穗,Ruisui,126.0,121.390210,23.523900,花蓮縣,瑞穗鄉鶴岡村167號(鶴岡國小),2017-12-01,,現存測站,,,,C0Z210瑞穗
C0Z220,和平林道,Hepinglindao,589.0,121.656317,24.343922,花蓮縣,秀林鄉臺電公司東部發電廠碧海機組廠區內(進入管制哨約7公里處),2018-03-23,,現存測站,,,,C0Z220和平林道
C0Z230,和平,Heping,31.0,121.770070,24.307170,花蓮縣,秀林鄉克來寶段399地號(和平工業港安檢所綠洲分隊),2017-12-01,,現存測站,,,,C0Z230和平
C0Z250,瑞穗林道,Ruisuilindao,1124.0,121.306880,23.492840,花蓮縣,卓溪鄉瑞穗林道約7.5K瑞欣礦區下方空地,2017-12-01,,現存測站,,,,C0Z250瑞穗林道
C0Z260,豐裡,Fengli,64.0,121.507636,23.842133,花蓮縣,壽豐鄉豐裡村中山路299號(豐裡國小),2017-06-03,2017-12-06,已撤銷,2017/12/26起因施工暫時無法提供資料,,,C0Z260豐裡
C0Z270,蕃薯寮,Fanshuliao,343.0,121.540108,23.738350,花蓮縣,壽豐鄉水璉村蕃薯寮附近山區道路旁(牛山段607地號內),2017-06-03,,現存測站,,,,C0Z270蕃薯寮
C0Z280,德武,Dewu,224.0,121.410710,23.474260,花蓮縣,玉里鎮德武里附近山區道路旁(德武段680地號內),2017-12-01,,現存測站,,,,C0Z280德武
C0Z290,赤柯山,Chikeshan,946.0,121.382930,23.368930,花蓮縣,玉里鎮赤柯山段338地號,2017-12-01,,現存測站,,,,C0Z290赤柯山
C0Z300,東里,Dongli,182.0,121.305470,23.268530,花蓮縣,富里鄉東里村大莊路52號(東里消防分隊),2017-12-01,,現存測站,,,,C0Z300東里
C0Z310,清水斷崖,Qingshui Cliff,59.0,121.689142,24.218294,花蓮縣,秀林鄉臺9線大清水遊憩區下方空地,2018-03-23,,現存測站,,,,C0Z310清水斷崖
C0Z320,清水林道,Qingshuilindao,646.0,121.188272,23.271250,花蓮縣,卓溪鄉清水林道北側山區(新生段1地號),2018-05-09,,現存測站,,,,C0Z320清水林道
C0Z330,安通山,Antongshan,488.0,121.348528,23.290728,花蓮縣,玉里鎮安通產業道路附近山區,2018-05-09,,現存測站,,,,C0Z330安通山
C1A630,下盆,Siapen,527.0,121.538622,24.771003,新北市,烏來區東勢溪中游(步行一小時),1987-06-01,,現存測站,,,,C1A630下盆
C1A640,石碇,Shihding,140.0,121.662922,24.993748,新北市,石碇區湳窟34號附近,1987-06-01,2009-11-30,已撤銷,因擴充為氣象站，於2009/12/1升級為(C0A640)站。,,C0A640,C1A640石碇
C1A650,火燒寮,Huoshaoliao,380.0,121.742641,25.002354,新北市,平溪區東勢村,1987-06-01,2009-11-30,已撤銷,因擴充為氣象站，於2009/12/1升級為(C0A650)站。,,C0A650,C1A650火燒寮
C1A660,瑞芳,Rueifang,101.0,121.801267,25.113181,新北市,瑞芳區龍山里逢甲路360號(義方國民小學校園內),1987-06-01,2009-11-30,已撤銷,因擴充為氣象站，於2009/12/1升級為(C0A660)站。,,C0A660,C1A660瑞芳
C1A670,新莊,Xinzhuang,9.0,121.446756,25.051478,新北市,新莊區立言里新泰路359號(新泰國民中學旁),1987-06-01,2009-03-19,已撤銷,,,,C1A670新莊
C1A680,五股,Wugu,95.0,121.435431,25.083481,新北市,五股區成泰路二段49巷15號(五股國中校園內),1987-06-01,2009-11-30,已撤銷,因擴充為氣象站，於2009/12/1升級為(C0A680)站。,,C0A680,C1A680五股
C1A690,木柵,Mujha,260.0,121.586278,24.980992,臺北市,文山區萬壽路115號(木柵指南宮前左側步道上),1987-06-01,2009-07-14,已撤銷,,,,C1A690木柵
C1A700,南勢角,Nanshihjiao,197.0,121.489886,24.981275,新北市,中和區圓通路367巷64號(慈雲寺右旁步行2分鐘),1987-06-01,2009-07-13,已撤銷,,,,C1A700南勢角
C1A710,林口,Linkou,238.0,121.378212,25.076264,新北市,林口區湖南里頭湖150號(林口國中校園內),1987-06-01,2009-11-30,已撤銷,因擴充為氣象站，於2009/12/1升級為(C0A710)站。,,C0A710,C1A710林口
C1A720,松山,Songshan,10.0,121.565429,25.074864,臺北市,松山區,1987-06-01,1992-02-26,已撤銷,,,,C1A720松山
C1A730,公館,Gongguan,22.0,121.539539,25.014372,臺北市,大安區羅斯福路四段1號(臺灣大學大氣科學系觀測坪內),1987-06-01,2019-08-07,已撤銷,,,,C1A730公館
C1A740,淡水,Tamsui,40.0,121.456826,25.162640,新北市,淡水區,1987-06-01,1997-06-01,已撤銷,,,,C1A740淡水
C1A750,石碇服務區,Shiding Service Area,92.0,121.646242,25.008720,新北市,新北市石碇區文山路一段2號,2021-10-02,,現存測站,,,,C1A750石碇服務區
C1A760,坪林交控,Pinglin Traffic Control Center,217.0,121.713442,24.942840,新北市,新北市坪林區坪雙路一段52號,2021-10-02,,現存測站,,,,C1A760坪林交控
C1A970,關渡,Guandu,45.0,121.467384,25.132919,臺北市,北投區大成崗112號(北台灣科學技術學院校園內),1992-05-20,2008-02-24,已撤銷,因與三貂角氣象站(C0A970)重複編號，於2008/2/25起變更站碼為(C1AC50)。2009/2/18～2009/2/19原址儀器汰換，原站址位於校園內，汰換後移至樓頂。,,C1AC50,C1A970關渡
C1A9N0,四十份,Sihshihfen,435.0,121.593283,24.934158,新北市,新店區北宜路旁(文山事業區第四林班),2000-06-01,,現存測站,,,,C1A9N0四十份
C1AC50,關渡,Guandu,111.0,121.469331,25.133486,臺北市,北投區學園路2號(臺北城市科技大學校園內5樓頂),1992-05-20,,現存測站,原(C1A970)站因與三貂角氣象站(C0A970)重複編號，於2008/2/25起變更站碼為(C1AC50)。2009/2/18～2009/2/19原址儀器汰換，原站址位於校園內，汰換後移至樓頂。,C1A970,,C1AC50關渡
C1AC80,文山,Wenshan,45.0,121.575704,25.002083,臺北市,文山區木柵路4段159巷14-1號(博嘉國小校園內),2009-10-01,2009-11-30,已撤銷,因擴充為氣象站，於2009/12/1升級為(C0AC80)站。,,C0AC80,C1AC80文山
C1AC90,中和,Jhonghe,49.0,121.516264,24.989586,新北市,中和區景新街467巷37號(景新國小校園內),2009-10-01,2009-11-30,已撤銷,因擴充為氣象站，於2009/12/1升級為(C0AC90)站。,,C0AC90,C1AC90中和
C1ACA0,新莊,Xinzhuang,25.0,121.447649,25.051810,新北市,新莊區中和街193號(榮富國小校園內),2009-10-01,2009-11-30,已撤銷,因擴充為氣象站，於2009/12/1升級為(C0ACA0)站。,,C0ACA0,C1ACA0新莊
C1AI50,國三N016K,Freeway No. 3 - RAIN - N016K,64.0,121.619664,25.034164,臺北市,國道3號北向16.51K,2021-01-26,,現存測站,,,,C1AI50國三N016K
C1AI60,國一N039K,Freeway No. 1 - RAIN – N039K,181.0,121.383836,25.064361,新北市,國道1號北向39.32K,2021-01-26,,現存測站,,,,C1AI60國一N039K
C1C460,大溪,Dasi,350.0,121.351255,24.819596,桃園市,復興區澤仁里中正路248號(介壽國民中學校園內),1987-06-01,2007-09-30,已撤銷,因擴充為氣象站，於2007/10/1升級為(C0C460)站，站名變更為復興。,,C0C460,C1C460大溪
C1C470,五權,Wucyuan,94.0,121.072389,25.017686,桃園市,中壢區,1987-06-01,1995-06-23,已撤銷,,,,C1C470五權
C1C480,桃園,Taoyuan,105.0,121.323207,24.992377,桃園市,桃園區成功路二段144號(桃園高級農工職業學校校園內),1987-06-01,2007-12-31,已撤銷,因擴充為氣象站，於2008/1/1升級為(C0C480)站。,,C0C480,C1C480桃園
C1C490,八德,Bade,180.0,121.291533,24.927099,桃園市,八德區興仁里中山路94號(八德國民小學校園內),1987-06-01,2011-11-30,已撤銷,因擴充為氣象站，於2011/12/1升級為(C0C490)站。,,C0C490,C1C490八德
C1C500,楊梅,Yangmei,187.0,121.148205,24.920997,桃園市,楊梅區高山里11鄰梅高路838號(楊梅高中旁),1987-06-01,2011-11-30,已撤銷,因擴充為氣象站，於2011/12/1升級為(C0C500)站。,,C0C500,C1C500楊梅
C1C510,水尾,Shueiwei,106.0,121.087161,24.940081,桃園市,楊梅區豐野里1鄰151號(富崗水尾工作站內),1987-06-01,,現存測站,,,,C1C510水尾
C1C520,中壢,Zhongli (NCU),151.0,121.185267,24.967715,桃園市,中壢區五權里(中央大學校園內),1987-06-01,2007-09-30,已撤銷,因擴充為氣象站，於2007/10/1升級為(C0C520)站。,,C0C520,C1C520中壢
C1C540,埔心,Pushin,70.0,121.225992,25.047652,桃園市,大園區埔心里25鄰埔心50號(埔心國民小學校園內),1995-07-15,2007-12-31,已撤銷,因擴充為氣象站，於2008/1/1升級為(C0C540)站。,,C0C540,C1C540埔心
C1C570,新屋-衛星中心,Sinwu (CWB),5.0,121.051542,25.014052,桃園市,新屋區,2007-10-01,2007-12-31,已撤銷,因擴充為氣象站，於2008/1/1升級為(C0C570)站。,,C0C570,C1C570新屋-衛星中心
C1C620,蘆竹,Lujhu,24.0,121.270714,25.085990,桃園市,蘆竹區,2007-10-01,2011-11-30,已撤銷,因擴充為氣象站，於2011/12/1升級為(C0C620)站。,,C0C620,C1C620蘆竹
C1D370,湖口,Hukou,104.0,121.044035,24.909332,新竹縣,湖口鄉德盛村98-8號(湖口農田水利會內),1987-06-01,2011-11-30,已撤銷,因擴充為氣象站，於2011/12/1升級為(C0D370)站。,,C0D370,C1D370湖口
C1D380,新埔,Sinpu,65.0,121.038340,24.847450,新竹縣,新埔鎮下寮里43號義民廟右方路旁,1987-06-01,,現存測站,,,,C1D380新埔
C1D390,關西,Guanxi,146.0,121.173886,24.798325,新竹縣,關西鎮北斗里北門口41號(關西國中校園內),1987-05-01,2007-12-31,已撤銷,因擴充為氣象站，於2008/1/1升級為(C0D390)站。,,C0D390,C1D390關西
C1D400,鳥嘴山,Niaozueishan,839.0,121.283870,24.719090,新竹縣,尖石鄉新樂村復興礦場,1987-06-01,,現存測站,,,,C1D400鳥嘴山
C1D410,白蘭,Bailan,1290.0,121.079947,24.579364,新竹縣,五峰鄉桃山村,1987-06-01,,現存測站,,,,C1D410白蘭
C1D420,太閣南,Taigenan,1279.0,121.160575,24.632808,新竹縣,五峰鄉羅山工作站後方山頂羅山瞭望台旁,1987-06-01,,現存測站,,,,C1D420太閣南
C1D430,峨眉,Emei,100.0,121.017081,24.690444,新竹縣,峨眉鄉峨眉村峨眉街54號(峨眉國中校園內),1987-06-01,2011-11-30,已撤銷,因擴充為氣象站，於2011/12/1升級為(C0D430)站。,,C0D430,C1D430峨眉
